,playID,totalDistance,averageBallSpeed,straightLineDistance,routeEfficiency,result,onBase
7452,17403,103.80053776166991,46.88301899356768,97.22278698017257,0.9366308602697212,0.0,0
7453,19952,389.34454157071036,84.27371029669112,347.607428412801,0.8928015967822954,0.0,0
7454,17296,346.027479694962,56.36441266645995,172.38480155521205,0.4981824036263727,0.0,0
7455,17549,421.5173389481244,89.0510956859218,152.69085813866897,0.3622409899429082,0.0,0
7456,12208,396.6991288290861,65.6830194787455,265.7963146298701,0.670019910087541,0.0,0
7460,12288,354.93422612189124,96.89714062841342,338.51230189769467,0.9537324861464418,0.0,0
7461,11410,334.17329344342534,79.08966402280424,326.45783901836717,0.9769118161850825,0.0,0
7462,22806,397.28526421974874,74.76358547632113,324.82006044749846,0.8175990647058887,0.0,0
7463,24451,135.94727592513033,79.22335426870694,127.18233299773878,0.9355268954986738,0.0,0
7464,3544,132.29183031536542,74.2378396831081,129.3590839348998,0.9778312358860379,0.0,0
7465,25885,105.54712041055711,35.53775097991774,45.77950267657951,0.4337352122777621,0.0,0
7469,16204,269.7755629130386,72.34528369884632,255.28702440051987,0.9462941033054612,0.0,0
7472,13043,108.68151536422603,78.41379174908504,99.79755925187284,0.9182569723786032,0.0,0
7473,23824,274.84990868338383,69.98329715229576,274.01036815647205,0.9969454582286986,0.0,0
7475,25915,467.12593505624864,79.96327862640267,391.94333363125645,0.8390528211285483,0.0,0
7478,480,264.806461276294,76.40921598982061,260.87087518011873,0.9851378773871045,0.0,0
7479,17681,312.0251090817152,90.05053653150335,292.56437875363866,0.937630883663981,0.0,0
7480,25220,43.62437615845709,20.328640683658556,31.890391207134552,0.7310222865147432,0.0,0
7482,19906,133.97549516747364,62.42593650928355,129.57037837551974,0.9671199812589059,0.0,0
7483,6373,120.4109576424329,81.08481996119691,117.44208745642008,0.975343853714468,0.0,0
7484,5143,78.0516001314787,25.422545518053372,67.83189622497089,0.8690647739534794,0.0,0
7487,23940,150.6019244004532,93.13662609803497,150.29907755593285,0.9979890904732726,0.0,0
7490,22511,392.35828197025535,79.26429938790754,339.2857001909164,0.8647343914525489,0.0,0
7491,4537,78.20601757773126,47.39758641075667,73.01372966411863,0.9336075653199978,0.0,0
7494,9010,346.8523371507994,60.40618898480572,213.42970433832852,0.6153330437140363,1.0,1
7495,25196,319.761738985063,69.71042925334712,279.2297525093224,0.873243163474183,0.0,0
7497,23937,353.4187087452704,59.15775435300541,203.54874476074983,0.5759421890352142,0.0,0
7501,10149,325.6347047457711,80.403630801425,293.99460830457025,0.9028356130962674,0.0,0
7502,5346,339.44569699131904,84.8614242478299,327.306631825562,0.9642385651862676,0.0,0
7503,13782,280.49221852883767,67.58848639249086,275.8905220775457,0.9835942099377033,1.0,1
7504,9176,332.44837878050515,89.85091318391994,310.7710869780918,0.9347950142457289,0.0,0
7505,20991,116.33627031593015,77.55751354395224,113.27883033510413,0.9737189444657024,0.0,0
7508,25916,378.2359814027897,66.9444214872194,360.9418028708573,0.9542767494837686,3.0,1
7509,16718,380.7630077905982,95.1907519476504,354.9038982117982,0.9320860770355578,0.0,0
7510,22024,549.8830058278684,100.89596437208782,388.5921973114061,0.7066815907983313,0.0,0
7511,11324,385.6723973099434,69.49052203782682,239.91895470321228,0.6220796623679625,0.0,0
7512,23380,425.88265757452973,74.71625571482893,362.5852743778752,0.8513736540549847,2.0,1
7513,18288,287.47686127500685,52.74804794036552,279.9042419285503,0.9736583344034342,2.0,1
7520,16370,283.6026459779524,78.77851277164665,259.5524213315214,0.9151974602934391,0.0,0
7522,22033,147.75736361891666,45.46380419043837,137.27360907145308,0.9290474986106114,0.0,0
7523,4911,144.56955128811512,70.521732335666,143.30148545554087,0.9912286797511939,0.0,0
7526,2772,140.39742901622236,52.98016189291325,135.77013970909852,0.9670414954209084,1.0,1
7527,23513,335.4850895871068,83.8712723967815,278.7210422198333,0.8308000887993711,0.0,0
7533,25982,329.1734693805106,62.69970845342809,226.0910124877592,0.6868445774601828,0.0,0
7535,24018,323.45053124738,84.01312499932328,300.79288146871613,0.9299501852994795,0.0,0
7536,10923,302.58067691613127,74.71127825088658,288.33781604298724,0.9529287163400331,1.0,1
7537,13668,55.5954285893669,37.06361905957487,51.89554693818315,0.933449894261785,0.0,0
7539,5918,164.44672895560873,78.30796616933193,161.9277225998277,0.9846819309099116,0.0,0
7540,414,325.7361615884992,80.42868187370561,297.5854818313354,0.9135782787520951,0.0,0
7541,2037,457.068454076606,76.17807567943623,200.26661418808666,0.43815453112526864,0.0,0
7542,4837,411.1569581595819,99.07396582157806,342.0061594576563,0.8318141105735922,0.0,0
7543,9730,150.40526174103053,79.16066407425377,148.62537532781712,0.9881660628583724,0.0,0
7544,413,226.21056329502713,63.72128543522201,224.5021327849302,0.9924476094961633,1.0,1
7545,19257,352.12979186563416,78.25106485902711,279.64511515520644,0.7941535241128179,0.0,0
7546,23408,158.27953407233298,63.311813628930274,153.41189530048013,0.9692465687343484,0.0,0
7548,9199,413.2315493642458,75.82230263564513,303.82656650213835,0.735245329088676,0.0,0
7553,7176,628.3671354273506,116.36428433837797,323.8068652030955,0.5153147689413696,0.0,0
7554,16056,145.06396765568053,87.91755615497266,144.63032396475683,0.9970106726161455,0.0,0
7555,13823,140.10874287107328,68.34572822978998,137.0435019509573,0.9781224150805737,0.0,0
7556,10709,117.01343597324025,78.008957315493,115.30120988280403,0.9853672693550527,0.0,0
7561,21972,104.32330278737433,45.35795773364071,102.744354614688,0.9848648563599981,0.0,0
7562,26067,8.80227081163924,4.001032187127415,7.251079829898786,0.823773772139649,0.0,0
7563,8059,301.10553442618067,69.21966308645735,298.2966445904485,0.9906714108025777,1.0,1
7565,7586,111.28006120844124,111.28006120842572,110.74661708710369,0.9952062919848835,0.0,0
7566,23632,614.1716779804788,94.48795045853421,286.7028461820436,0.46681222280516216,0.0,0
7567,119,111.44633854879496,58.655967657269,105.76528470257364,0.949024311429182,0.0,0
7568,3036,237.99198014538797,59.49799503634661,233.16795708626697,0.9797303125249262,1.0,1
7569,5491,250.21581821986743,72.52632412170547,240.0960320039813,0.9595557695437393,1.0,1
7570,25419,194.10406262782698,92.43050601332041,188.65481916952874,0.9719261751427297,0.0,0
7571,10692,261.5713499354883,88.66825421543338,248.75275466074677,0.9509938864562079,0.0,0
7573,22626,616.3418041296835,96.30340689524715,146.2309713567365,0.23725629249378039,0.0,0
7576,22941,471.7580663038089,91.60350802014072,361.75643825144067,0.7668261850523866,0.0,0
7578,22959,371.4956540253313,57.59622543028114,324.2985486261367,0.8729538155082257,2.0,1
7579,2370,76.52967120636836,117.73795570215094,76.30923998419007,0.997119663279568,0.0,0
7582,5839,403.65836762040846,75.45016217204441,314.0168020454166,0.7779271464049302,0.0,0
7583,25601,115.00521047291657,57.50260523643749,104.68823572571779,0.9102912406770612,0.0,0
7584,23785,106.78719797929574,37.469192273431055,101.95875759443402,0.9547844640909309,0.0,0
7585,14581,83.37131889192759,92.63479876881269,83.22337929096352,0.998225533637583,0.0,0
7587,24848,62.08617663583899,32.67693507151254,53.80896102421552,0.866681827419125,0.0,0
7589,16827,146.75703241810962,45.1560099747915,109.5099173122859,0.746198771587947,0.0,0
7590,15665,213.18547055414606,42.21494466418722,110.4364099320049,0.5180297214671374,1.0,1
7591,12332,76.41051921244372,39.18488164740633,75.41302752873051,0.9869456235346356,0.0,0
7592,23512,233.86593202731112,71.95874831609488,230.18732719074342,0.984270454423699,2.0,1
7593,5593,285.29443308983923,79.24845363606748,270.3656139184599,0.9476722380815674,1.0,1
7594,7219,156.6251559139771,82.4342925863066,156.16421583591375,0.9970570495181725,0.0,0
7595,10935,88.3342144319994,34.64086840470695,83.86757532854165,0.9494347786734865,1.0,1
7597,20265,135.60768634208887,71.3724664958345,135.27452460288245,0.9975431942820264,0.0,0
7598,20268,148.41766323190288,118.73413058552069,147.88271046177408,0.9963956259755085,0.0,0
7600,23606,314.4961651688504,99.84005243454759,300.1364157514137,0.9543404625944262,0.0,0
7601,10739,108.14028953803982,50.297809087460074,105.93112510165946,0.9795713101396565,0.0,0
7603,23647,441.63338317243426,68.47029196471772,308.62384020563826,0.6988236215040319,0.0,0
7604,10971,151.2841151749657,91.6873425302749,151.0162341351487,0.998229285080544,0.0,0
7606,9195,152.94782285694097,122.35825828555879,152.18609457933573,0.9950196853843567,0.0,0
7607,17,310.54092688953176,90.01186286652955,288.75544706411534,0.9298466709569456,0.0,0
7608,18049,138.2827937736473,74.74745609386723,134.2388316808967,0.9707558548508205,0.0,0
7610,5562,273.015525122112,62.04898298230271,270.9852499995429,0.9925635176913069,1.0,1
7615,19890,128.47458269417393,75.5732839377496,128.0491645854561,0.9966886982639165,0.0,0
7618,8633,150.19790298255398,91.02903211061975,149.5073915123151,0.9954026557193739,0.0,0
7619,9393,100.3380135312207,46.66884350289899,95.32109650847102,0.9499998370887756,0.0,0
7630,17699,156.6044445471091,82.42339186690819,156.45510077387507,0.9990463631242018,0.0,0
7632,2398,426.18802774185764,64.57394359724586,380.82031337738397,0.8935500027890203,0.0,0
7633,3604,316.73144026421403,49.105649653366,228.57161386565767,0.7216574826767612,0.0,0
7635,23269,235.21667528439454,70.21393292072347,234.76819853876754,0.9980933462940722,0.0,0
7636,4352,125.95768088082917,45.802793047576415,121.7916768450083,0.9669253672607516,0.0,0
7637,11964,146.10117266017224,83.48638437723935,143.7182490973845,0.9836899080315368,0.0,0
7641,11769,311.7016991035925,98.95292035032348,300.610481366176,0.964417204752771,0.0,0
7642,22486,168.9158007788546,68.94522480768235,158.7907902699579,0.9400588313099708,0.0,0
7644,15724,123.5747723981083,98.85981791845467,123.16033269969847,0.9966462434818438,0.0,0
7650,19958,121.23973034959488,59.141331877834524,113.40560319686861,0.9353831691134865,0.0,0
7661,17402,246.72638268118135,70.49325219461785,240.0537008431171,0.9729551344872321,0.0,0
7663,25428,307.05997691408993,78.73332741385224,298.72756404470357,0.9728638914353933,0.0,0
7666,19357,335.10096004890795,77.9304558253331,323.08898487780664,0.9641541606763879,0.0,0
7667,10620,266.55090058883997,93.52663178557238,261.2499987336622,0.9801129846364522,0.0,0
7668,22217,264.7561080475393,96.2749483809291,257.60836001931534,0.9730025188807333,1.0,1
7672,7108,242.86504177664852,75.89532555518173,229.31063193035783,0.9441895393954802,1.0,1
7674,10331,49.97572519212304,33.31715012807972,44.89559557578009,0.8983480560449444,0.0,0
7677,18376,59.48030547283632,84.97186496117152,57.439339994120935,0.9656867014637734,0.0,0
7678,4654,153.58863453899104,85.3270191883195,150.43167370588824,0.9794453486576095,0.0,0
7679,9462,357.46705500929085,99.29640416926418,339.2012712241479,0.9489021896446703,0.0,0
7682,1058,248.5814225323057,85.71773190767797,238.46828786936442,0.9593166111935537,0.0,0
7684,3956,253.5152578103441,71.41274867899003,251.92139282429724,0.9937129425667971,0.0,0
7685,1923,435.85226812551986,59.299628316410086,283.2201486438854,0.6498076741964358,0.0,0
7686,5529,346.648045144977,94.97206716301851,323.85017875939354,0.9342333911733187,2.0,1
7687,10835,140.11323309893982,80.06470462798502,139.279022935633,0.9940461714796223,0.0,0
7688,19789,130.93066817034284,88.16880011471083,129.0052863340227,0.9852946459127881,0.0,0
7689,18205,153.60598183627644,110.8268267216991,153.08064134782464,0.996579947719668,0.0,0
7690,16872,149.26640236458155,79.35481252768889,147.09937668694872,0.9854821604640815,0.0,0
7691,12098,277.27324596993867,94.40696151513545,274.6311826153721,0.9904712647434689,1.0,1
7693,17587,127.45865241795782,63.31776076401124,122.98105502650694,0.9648701966754826,1.0,1
7697,3314,291.00948790586,70.54775464384421,271.43261220635964,0.9327277064387901,1.0,1
7698,9966,112.48057000975851,103.28794307595959,112.03960520807817,0.9960796357838329,0.0,0
7699,24396,390.15965766615204,66.05039066635167,137.02641359830878,0.3512060022247564,0.0,0
7703,7910,140.15411365774622,75.84097059402619,138.0716208467139,0.9851414078639338,0.0,0
7704,22118,320.1605139278421,101.06076828530475,311.76444381840776,0.9737754353076574,0.0,0
7706,19781,262.680796423994,51.35499441329079,243.23319403890235,0.9259648872325588,1.0,1
7707,23761,92.29164716775222,58.264928767532645,91.41033270312619,0.9904507667630623,1.0,1
7709,8656,370.5600666390235,89.11978514645249,328.4740677585988,0.8864259733593414,0.0,0
7711,4948,507.9436988981426,80.58760890023296,301.49474568705483,0.593559377429177,0.0,0
7712,25677,333.09743300157623,59.37565650651913,320.5728522545219,0.9623996479522702,2.0,1
7714,14548,274.5814290540099,63.51640736849574,269.85380513297923,0.9827824338400514,2.0,1
7716,16234,388.30541623285137,71.74896826180243,252.79046283805582,0.651009366004999,0.0,0
7718,21759,285.9448492350394,80.9812657136914,266.3089323168702,0.931329705813204,0.0,0
7721,17879,413.44118749588324,90.13324340438069,366.661271585067,0.8868523085613428,0.0,0
7722,16974,358.21402522723406,59.64269484304304,316.7968856840999,0.8843787885835539,3.0,1
7724,1993,128.28164611728275,69.41647517168427,123.40503302380904,0.9619851066689992,0.0,0
7725,20780,149.00231819659763,68.41245096263592,146.76971636162386,0.9850163281887466,0.0,0
7726,13347,249.94074995168313,74.2545305857677,249.06062828029644,0.996478678760639,1.0,1
7727,6909,129.62985874757348,89.27676222285604,129.32696253608893,0.9976633762127722,0.0,0
7728,23834,341.28064723129296,49.24684664232816,321.88962809728224,0.9431816034945896,3.0,1
7729,17661,312.3819233875592,80.90699906435465,280.7958147437763,0.8988862469977326,0.0,0
7731,11786,265.5050708683427,64.36486566504587,264.7622127466284,0.9972020944109098,1.0,1
7733,3052,130.93358314439052,99.19210844266823,130.658698147026,0.9979005768362622,1.0,1
7734,4574,286.23403349086107,66.21189763840707,281.4710576552874,0.9833598549498631,2.0,1
7743,12172,356.6421713116607,89.31684731069264,328.1331088020996,0.9200625590498446,0.0,0
7744,1717,13.78215766878773,6.525642835581108,7.578990123547397,0.5499131780150386,0.0,0
7745,6036,137.88369091167652,72.03954593083219,134.38087046456042,0.9745958320091686,0.0,0
7751,8371,113.18976739260191,51.193924646113246,105.61835459652495,0.9331086813720952,1.0,1
7752,10740,319.02991420056355,51.97619977200278,313.51189613918456,0.9827037596922338,2.0,1
7754,10272,283.71285431749334,102.34951454454553,278.12798809278104,0.9803150751200632,0.0,0
7756,8353,326.18668054375036,70.60317760686002,266.8512012820048,0.8180934943056724,0.0,0
7758,3848,478.8451193147481,81.9799896104751,328.87832758472643,0.6868156619312904,0.0,0
7759,12371,380.282818808672,72.93494798785774,42.024972540189125,0.11050978498540251,0.0,0
7760,9001,53.466392395884384,18.41129214734011,40.116160352878964,0.7503060998738141,0.0,0
7761,15816,153.93990751438164,69.62456242172564,151.6161050683993,0.9849044832915386,0.0,0
7763,10303,280.6278717293714,73.94673826859481,279.98803820250174,0.9977199929467921,0.0,0
7764,8069,391.05636772518085,71.81935128103099,278.0466347724402,0.7110142110455047,0.0,0
7766,16116,422.6437859593096,74.03114134861023,389.68865165800014,0.922026218304598,0.0,0
7767,2641,343.7493166861877,69.91037557174643,244.94255712774435,0.7125615826353917,0.0,0
7768,5325,141.624118774755,89.40916589307373,141.3794602349458,0.9982724797024276,0.0,0
7770,22918,380.578874760962,82.3763798183815,328.2648195041048,0.862540832594255,0.0,0
7774,9769,418.79457975367035,82.94604471253126,355.62545343121803,0.849164412873711,0.0,0
7776,18941,357.7265108952675,74.759981378331,295.0451072494366,0.8247784222394905,0.0,0
7778,3246,320.5633950765976,78.33905060525875,318.814241702471,0.9945435024678703,0.0,0
7779,25036,267.85499033594857,67.08113957823616,230.09450750993423,0.8590263979078588,0.0,0
7782,13568,354.0089464184199,56.46075700454926,313.03690210701717,0.8842626867882148,0.0,0
7785,14062,340.6315818399943,67.46515782136586,245.74970300420964,0.7214530774766688,0.0,0
7787,22205,96.48772236146246,35.22735391063384,83.84981863598351,0.8690206026613955,0.0,0
7788,22108,442.8629481945638,83.87555837015755,313.53530548376364,0.7079736671626401,0.0,0
7789,9032,108.5940540679053,82.26822277876606,108.12369061405074,0.9956686076609642,0.0,0
7790,21027,408.1773609846796,68.60123714028235,375.2953937240161,0.9194419622358779,2.0,1
7791,21602,269.88519908516105,84.33912471411278,265.4583501142121,0.9835972888251939,1.0,1
7792,13939,368.34579367187035,77.54648287828817,350.9567965982026,0.9527916502036718,2.0,1
7795,1386,418.1391453041132,62.87806696302502,112.47649902423973,0.2689929902220358,0.0,0
7796,25254,446.514709080199,75.04448892104192,275.8831627881622,0.6178590697638374,0.0,0
7798,13555,136.21956302343563,60.542028010418946,134.40752330889777,0.986697654328651,0.0,0
7799,14227,308.49485126966823,90.73377978519433,290.1969507056529,0.9406865285151215,0.0,0
7803,12799,108.99990917126773,70.3225220459802,107.99605612217474,0.9907903313248116,0.0,0
7805,9314,161.21305647753664,63.22080646177851,159.57736851947308,0.9898538741600531,1.0,1
7806,24280,99.4007175133699,71.00051250955977,95.50629763140546,0.9608210083449285,1.0,1
7807,25421,148.76258491390115,80.41220806156223,144.7507152201719,0.9730317290731996,0.0,0
7812,6663,306.46792366492525,62.54447421733464,299.74824656961937,0.9780737996494119,2.0,1
7815,20810,280.186681798425,67.51486308395673,239.50643579837404,0.8548102081835652,0.0,0
7822,5113,395.87754185599556,67.67137467623922,139.2802451221127,0.3518265887706691,0.0,0
7824,6070,56.17351728245767,112.3470345649539,55.81917629803185,0.9936920278172349,0.0,0
7825,18631,158.44455334372304,96.02700202649923,157.5854693926923,0.9945780152558031,0.0,0
7826,6198,492.6594695530919,99.52716556627162,378.46123395513274,0.7682004657262504,0.0,0
7827,13451,328.1555201883494,82.03888004708543,324.3782288495793,0.9884893256203581,1.0,1
7828,22717,93.37164848314518,42.44165840144158,85.83069935888724,0.9192372711978072,0.0,0
7830,4992,359.37955309404055,74.87074022791879,301.7226418699841,0.839565410086174,0.0,0
7831,20369,447.9827379577803,77.91004138396012,325.68341710431065,0.7269999254636557,0.0,0
7832,17112,347.8208051050313,68.20015786372619,263.3819221558536,0.7572345250489553,0.0,0
7833,21148,392.4184293677155,100.6201100942799,369.2031100008103,0.9408403947686379,0.0,0
7835,21339,356.299012099799,65.37596552290067,229.0742189779487,0.6429268990332908,0.0,0
7836,18426,382.4850672172804,94.44075733759497,356.45570486019284,0.9319467226617218,0.0,0
7837,14480,500.2687538760682,75.22838404150359,272.5383009753145,0.5447837764475503,0.0,0
7839,2142,112.23036667833168,66.01786275194205,109.28747078848846,0.9737780782782437,0.0,0
7840,7902,272.22283295675294,77.77795227335898,271.0972936725017,0.9958653751706784,1.0,1
7841,1210,136.60187248540814,82.7890136275407,136.45620087814353,0.9989336046086765,0.0,0
7842,13762,259.19515318935083,74.05575805409585,257.90981117884587,0.9950410260582073,1.0,1
7845,11595,285.9685599523119,72.39710378539655,285.0292101107651,0.9967151988956288,1.0,1
7846,20176,239.76016054668975,48.93064500953094,211.71052988224633,0.8830096267850089,1.0,1
7848,19964,263.7220822429517,55.52043836694509,241.25562488823203,0.9148101017417924,1.0,1
7850,24376,352.44074813495155,64.08013602454223,348.1479041133508,0.9878196716914329,2.0,1
7856,8267,357.35623365889046,56.723211691882796,200.08597877286473,0.5599062222148169,0.0,0
7857,16289,165.51325335241364,91.95180741808605,164.8111829130097,0.9957582222258112,0.0,0
7859,2279,268.36104158315254,89.45368052775643,260.74939514266794,0.9716365445759901,1.0,1
7860,26168,136.93918349388935,62.24508340630919,136.66032644191196,0.9979636430942366,0.0,0
7861,13473,349.72981328119505,93.26128354164476,330.33098355590613,0.9445319529859709,0.0,0
7862,22665,274.24841212660664,66.08395472927893,273.4675371999808,0.9971526729341087,1.0,1
7867,21375,136.71532549492966,75.95295860826988,133.82467558883582,0.978856431086791,0.0,0
7869,6203,130.2322468621989,76.60720403661081,124.99752789856025,0.9598047404558903,0.0,0
7872,10243,400.75926383505737,71.5641542562519,256.68197106174216,0.6404891769822846,0.0,0
7876,17318,447.52620199593866,78.51336877122174,385.91451305366365,0.8623283091191292,2.0,1
7877,8449,232.23019054256994,54.007021056409144,164.68828758338506,0.7091596798789009,0.0,0
7878,19897,460.7293168222316,73.13163759082724,237.93408962620578,0.5164292371653236,0.0,0
7880,1509,388.4324165350643,66.97110629914772,230.9322650495226,0.5945236680025547,0.0,0
7881,5461,336.2647690339217,60.04728018461578,118.91550850545114,0.35363653720576116,0.0,0
7882,18893,348.2186832474089,59.52456123887272,192.19373327239686,0.5519340073313742,0.0,0
7883,21238,144.15401781427056,75.87053569177189,141.00029591285988,0.9781225528831672,0.0,0
7885,9377,147.11989146416587,81.73327303571749,141.85756629837218,0.9642310423599283,0.0,0
7886,4034,269.4782076970835,57.33578887172874,251.49540658939034,0.9332680692016945,1.0,1
7888,8965,336.0958864087917,77.2634221629392,291.7151166560574,0.8679520590777055,0.0,0
7889,15406,322.1592782064658,72.39534341717736,316.13278829742046,0.98129344607861,2.0,1
7892,17867,323.7561589607522,86.33497572286963,303.8548072522689,0.9385298127690728,0.0,0
7896,20185,268.5461515879965,59.021132217142004,257.26515564274837,0.9579923380821503,1.0,1
7897,9422,149.17201567042164,63.47745347677328,146.7573968968141,0.9838131920202623,0.0,0
7900,2505,114.86034785559058,67.56491050328873,105.71385041523966,0.9203685378713075,0.0,0
7902,4743,266.64453144702964,65.03525157244866,237.83709656938728,0.8919631513861926,1.0,1
7905,18341,269.7027010564441,53.40647545672559,258.5983590465264,0.9588274720037241,1.0,1
7907,10450,231.2106424707391,55.7134078242756,230.15961496923018,0.995454242545769,1.0,1
7908,4405,264.04137693938435,112.35803274016726,260.56375797094177,0.9868292651373314,1.0,1
7910,7052,98.76387803976503,73.15842817759605,95.19908126034268,0.9639058646726381,0.0,0
7914,19411,292.17953283562764,51.259567164148145,9.711560351280735,0.033238332120765615,0.0,0
7915,18615,322.9646972488663,70.98125214260232,301.6429625160789,0.9339812217421475,2.0,1
7916,20003,153.86797550066552,83.17187864899604,152.44901668364545,0.9907780757340637,0.0,0
7919,21550,317.20524197494257,81.33467742947181,314.1760298708378,0.9904503088119078,1.0,1
7920,16642,451.37816367976865,80.60324351423868,340.0285371335822,0.7533118889969526,2.0,1
7923,16110,409.34134997257826,58.477335710372564,349.05970728783905,0.8527350274073766,2.0,1
7925,17657,395.45280903310055,81.53666165630783,340.6496384441368,0.8614166612624149,0.0,0
7926,14709,333.7975495808762,68.82423702698688,253.5066819440104,0.7594623815013597,0.0,0
7927,3188,208.4466382661394,53.447855965675025,166.1119530553908,0.796903967543498,0.0,0
7929,14215,293.0844171071109,50.5317960529439,67.40502011468834,0.22998500152280169,0.0,0
7930,21016,352.7876056576801,99.37679032609454,336.8904493393541,0.9549384500379771,0.0,0
7932,17655,119.40883187942313,47.76353275175633,107.61576360519334,0.9012378892866298,0.0,0
7936,18278,398.5484185434453,85.70933732119231,357.9201462264753,0.8980593814286052,0.0,0
7937,3651,345.12413830632397,56.117746066073224,337.50336239222116,0.9779187397569428,2.0,1
7944,9007,390.31006880272514,85.78243270390365,348.85747305681656,0.8937957304738147,0.0,0
7945,8741,119.09596830692787,79.39731220460256,116.78557232513101,0.9806005525238047,0.0,0
7946,4533,107.09805564331947,59.498919801833594,99.00393911715227,0.9244233102314767,0.0,0
7947,21992,284.4101521968569,86.18489460509694,280.87057382434324,0.9875546693914649,1.0,1
7948,427,502.9281882735379,80.46851012376328,347.9324509757614,0.6918133822845584,0.0,0
7949,33,251.47286438233704,47.44771026082767,242.87865188296368,0.9658244935473165,1.0,1
7950,14393,350.8824467194945,94.83309370797348,331.65971354937693,0.9452160307537847,0.0,0
7951,1851,239.783810033035,43.99702936385111,231.03902926879178,0.9635305621216109,2.0,1
7952,12347,288.9737300955182,107.02730744275834,281.0636193075889,0.9726268862387087,0.0,0
7953,13221,79.09404576525138,29.846809722747963,64.87100053982871,0.8201755253785321,0.0,0
7955,14190,165.56764037741112,78.84173351303065,159.28640283560853,0.9620624082853115,0.0,0
7958,25138,142.55719243167937,91.9723822139682,142.32199304399703,0.9983501401530823,0.0,0
7959,16700,625.8586070229387,105.18632050806177,247.8030174163048,0.3959408956522067,0.0,0
7961,7271,310.6402136854846,71.41154337590542,308.9350758548371,0.9945108915216821,1.0,1
7962,15011,250.83995026658124,51.191826585027684,245.58074948575995,0.9790336396764867,0.0,0
7963,15262,357.51717279949946,80.34093770777386,319.9246270134699,0.8948510766862883,0.0,0
7964,13679,162.56100282849704,81.28050141422028,161.13933390794404,0.9912545512403558,0.0,0
7965,10959,123.94883047396485,72.91107674951921,119.7268341603489,0.9659375865228291,0.0,0
7967,3783,395.8696157625599,87.97102572502303,361.0275012707884,0.9119858834716187,0.0,0
7968,5800,139.52614899304615,56.94944856863164,130.40462061899973,0.9346249542478161,0.0,0
7969,11859,238.54870045065024,82.25817256920699,228.75369085026003,0.9589391617649304,0.0,0
7971,12606,116.20968991400596,92.96775193120389,115.27639138375379,0.9919688407142054,0.0,0
7972,15511,174.14499755468557,91.65526187088676,170.52263241544603,0.9791991432995252,0.0,0
7974,14117,347.5047823450997,77.22328496557786,327.9576759133109,0.9437501081283624,0.0,0
7975,8461,163.29469776603273,72.57542122934699,161.44761259538396,0.9886886396440425,0.0,0
7976,24546,327.98112546333107,52.47698007413348,325.8701622837344,0.9935637662788839,1.0,1
7977,6643,147.60660377227634,73.80330188613758,144.0789117253508,0.9761007166564988,1.0,1
7981,3556,141.20151279169,91.09775018819026,140.88374499969564,0.9977495439977109,0.0,0
7982,4488,304.3434025049385,67.63186722332142,286.4900889629882,0.9413382600213893,0.0,0
7984,2703,60.89923087005898,57.99926749530403,59.63453897699356,0.9792330399744473,0.0,0
7985,22683,117.04841175410768,57.09678622151632,115.5374532231404,0.987091165883212,0.0,0
7986,17808,147.82501118882598,75.80769804556107,146.73179529452563,0.9926046621914073,0.0,0
7990,21540,359.6806379061301,69.84090056429605,251.04007749138552,0.6979527142545334,0.0,0
7992,22527,113.95106267291784,99.08788058516251,113.71824023579953,0.9979568208346893,0.0,0
7995,17878,114.61580986000472,65.4947484914279,114.35341855825693,0.9977106884114131,0.0,0
7996,13687,293.8866267557106,77.33858598834138,291.9991332904621,0.9935774775256533,0.0,0
7997,4343,155.48647910107692,31.0972958202176,73.38549144250258,0.4719734594722989,0.0,0
7999,23695,218.3112271281376,41.58309088155367,207.75174884814464,0.9516310800003195,1.0,1
8002,22314,438.26685690112737,91.30559518774906,390.303867120913,0.8905621334924837,0.0,0
8005,835,416.05559996525216,77.047333326895,273.4439045032662,0.6572292369724226,0.0,0
8006,9747,151.3584518884985,137.5985926258996,150.66376563509738,0.9954103240041535,0.0,0
8007,3203,69.43475774951358,11.199154475735844,59.43974639322808,0.8560517573584316,0.0,0
8008,405,90.61171514446829,40.27187339753214,84.82630154898499,0.9361515937949167,0.0,0
8010,5660,120.66269960232157,75.41418725151803,118.69419261737737,0.9836858698551253,0.0,0
8013,25133,359.00854621856075,107.16673021451317,335.9464756417874,0.9357617783206381,0.0,0
8014,1324,285.87634693689046,75.2306176149393,283.2869091404241,0.9909421054794785,0.0,0
8015,25213,279.22879213013914,74.46101123470132,276.5595691633034,0.9904407316076786,0.0,0
8019,7815,129.52981347870713,57.56880599052439,123.72495490643821,0.9551851545495883,1.0,1
8020,6272,287.106973135797,76.56185950285852,280.6740923873093,0.9775941326738692,1.0,1
8022,16947,331.47263896180584,84.99298434918906,315.6951969927499,0.9524019779778147,0.0,0
8023,227,104.90170365428618,87.41808637855218,103.05794757637078,0.9824239644001238,0.0,0
8026,17853,259.69200203899214,57.07516528329506,255.86298800011323,0.9852555565484685,0.0,0
8028,9527,147.02584223443222,91.89115139647339,146.1984866476203,0.994372719963796,0.0,0
8029,11833,35.16475370255589,12.787183164570676,32.53884255554945,0.9253254787672356,0.0,0
8030,668,106.66788022011347,49.612967544248,98.68125004492002,0.925126193951612,0.0,0
